Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2018-03-07,231.22,236.22,230.59,235.57,2213792.0,0.0,1.0,231.22,236.22,230.59,235.57,2213792.0
2018-03-06,234.05,235.92,230.8,233.66,2089047.0,0.0,1.0,234.05,235.92,230.8,233.66,2089047.0
2018-03-05,230.0,233.71,228.53,232.81,2235348.0,0.0,1.0,230.0,233.71,228.53,232.81,2235348.0
2018-03-02,229.75,231.27,226.33,230.37,2912828.0,0.0,1.0,229.75,231.27,226.33,230.37,2912828.0
2018-03-01,236.15,236.83,229.53,231.34,3487126.0,0.0,1.0,236.15,236.83,229.53,231.34,3487126.0
2017-12-05,240.22,240.26,237.86,238.26,1543134.0,0.0,1.0,240.22,240.26,237.86,238.26,1543134.0
2017-11-28,234.12,235.94,233.375,235.63,1797384.0,0.0,1.0,234.12,235.94,233.375,235.63,1797384.0
2017-11-27,231.75,234.5289,231.13,234.0,1774883.0,0.0,1.0,231.75,234.5289,231.13,234.0,1774883.0
2017-11-21,232.21,235.71,232.21,234.09,2035058.0,0.0,1.0,232.21,235.71,232.21,234.09,2035058.0
2017-11-20,229.9,233.59,229.5543,231.49,1692009.0,0.0,1.0,229.9,233.59,229.5543,231.49,1692009.0
2017-11-17,228.43,229.92,227.74,229.36,1732091.0,0.0,1.0,228.43,229.92,227.74,229.36,1732091.0
2017-11-15,228.07,228.51,226.04,227.4,1490293.0,0.0,1.0,228.07,228.51,226.04,227.4,1490293.0
2017-11-09,228.54,229.4,227.05,228.39,1568596.0,0.0,1.0,228.54,229.4,227.05,228.39,1568596.0
2017-11-07,230.38,230.77,229.14,230.05,1550074.0,0.0,1.0,230.38,230.77,229.14,230.05,1550074.0
2017-11-06,232.22,232.63,230.15,230.31,1334651.0,0.0,1.0,232.22,232.63,230.15,230.31,1334651.0
2017-11-03,231.56,232.58,230.92,232.22,1531962.0,0.0,1.0,231.56,232.58,230.92,232.22,1531962.0
2017-11-02,230.24,232.8,229.55,232.23,1579989.0,0.0,1.0,230.24,232.8,229.55,232.23,1579989.0
2017-11-01,231.0,231.76,229.11,230.18,1375491.0,0.0,1.0,231.0,231.76,229.11,230.18,1375491.0
2017-10-31,231.38,231.5975,229.81,230.19,1891791.0,0.0,1.0,231.38,231.5975,229.81,230.19,1891791.0
2017-10-30,233.66,233.66,230.64,231.02,2720504.0,0.0,1.0,233.66,233.66,230.64,231.02,2720504.0
2017-10-27,234.23,234.95,232.55,234.74,1988609.0,0.0,1.0,234.23,234.95,232.55,234.74,1988609.0
2017-10-26,238.26,238.8,232.31,232.94,3346878.0,0.0,1.0,238.26,238.8,232.31,232.94,3346878.0
2017-10-25,235.01,237.94,233.94,237.92,3404073.0,0.0,1.0,235.01,237.94,233.94,237.92,3404073.0
2017-10-24,229.0,238.9,228.99,234.65,6434602.0,0.0,1.0,229.0,238.9,228.99,234.65,6434602.0
2017-10-23,221.76,222.78,221.2,221.55,1962708.0,0.0,1.0,221.76,222.78,221.2,221.55,1962708.0
2017-10-20,219.95,221.32,219.19,221.32,1624470.0,0.0,1.0,219.95,221.32,219.19,221.32,1624470.0
2017-10-19,218.49,219.25,217.47,219.24,1359787.0,0.0,1.0,218.49,219.25,217.47,219.24,1359787.0
2017-10-18,217.52,218.64,217.37,218.27,1413576.0,0.0,1.0,217.52,218.64,217.37,218.27,1413576.0
2017-10-17,218.49,218.72,216.47,217.75,1875111.0,0.0,1.0,218.49,218.72,216.47,217.75,1875111.0
2017-10-16,217.7,218.73,217.2,218.72,1183691.0,0.0,1.0,217.7,218.73,217.2,218.72,1183691.0
2017-10-13,218.83,219.76,216.8,217.72,1461599.0,0.0,1.0,218.83,219.76,216.8,217.72,1461599.0
2017-10-12,216.6,217.64,216.29,217.59,1894038.0,0.0,1.0,216.6,217.64,216.29,217.59,1894038.0
2017-10-11,216.75,216.86,214.66,216.51,2016870.0,0.0,1.0,216.75,216.86,214.66,216.51,2016870.0
2017-10-10,217.38,217.6,216.55,216.75,1170940.0,0.0,1.0,217.38,217.6,216.55,216.75,1170940.0
2017-10-09,215.96,217.21,215.69,216.68,1053512.0,0.0,1.0,215.96,217.21,215.69,216.68,1053512.0
2017-10-06,216.0,216.54,215.27,216.52,1407074.0,0.0,1.0,216.0,216.54,215.27,216.52,1407074.0
